stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
4477,2469011-28401t,"Zawodzie Łączna",50.2595223400,19.0608870700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-28401t/"
4369,2465011-04002,"Gołonóg Wiadukt S1",50.3307295700,19.2425607700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-04002/"
5045,2463011-01902,"Chorzów Batory Zajezdnia",50.2748403000,18.9553282300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-01902/"
753,2413041-07502,"Tarnowskie Góry Gliwicka",50.4413809600,18.8507735500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-07502/"
1500,2470011-05202,"Krasowy Orła Białego",50.1872443600,19.1279530300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-05202/"
1310,2475011-03401t,"Klimontów Basen",50.2757863000,19.1956569900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-03401t/"
3320,2466011-12001,"Wójtowa Wieś Wójtowska",50.2864738700,18.6227703000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-12001/"
3231,2469011-11302,"Kolonia Agnieszki Bytomska",50.2869605800,19.0066051400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-11302/"
1999,2475011-06701,"Osiedle Bór Długa I",50.2448772800,19.1791148700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-06701/"
1276,2401075-02101,"Karsów Autostrada",50.4097590200,19.2221107700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401075-02101/"
1581,2469011-14301,"Ligota Kolejowa",50.2271944900,18.9784741400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-14301/"
11053,2469011-08702,"Borki Korczaka",50.2782850500,19.0895974400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-08702/"
6778,2414042-02117,"Jedlina Park",50.0469057200,19.1421687300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414042-02117/"
4107,2401052-04701,"Mrowieniec na żądanie nż",50.4164317800,19.1806530700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-04701/"
1475,2413072-02102,"Orzech Kolejowa nż",50.4160106500,18.9210474200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413072-02102/"
7077,2478011-15901,"Mikulczyce KSSE Donnersmarcka-Folwark Wesoła",50.3467335800,18.8057660800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-15901/"
4405,2475011-04703,"Milowice Park Logistyczny",50.2858360400,19.1016030100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-04703/"
8401,2466011-23909,"Gliwice Centrum Przesiadkowe",50.3024060700,18.6766773400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-23909/"
3328,2463011-07301,"Chorzów Stary Węzłowiec",50.2987948700,18.9901840400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-07301/"
4653,2463011-06801t,"Chorzów Styczyńskiego",50.3027354200,18.9404773500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-06801t/"
3440,2401011-03001,"Będzin Zamek",50.3250115100,19.1277277200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-03001/"
2969,2469011-24801,"Szopienice Kościół",50.2621017100,19.0948294200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-24801/"
2691,2466011-13202,"Ligota Zabrska Giełda nż",50.2847323300,18.7195598800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-13202/"
6182,2477011-09702,"Tychy E.LECLERC",50.1278208900,18.9730608200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-09702/"
324,2470011-01101,"Brzezinka Nowochrzanowska",50.2022929900,19.1593992500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-01101/"
3694,2469011-13402,"Koszutka Iłłakowiczówny",50.2749041700,19.0221206300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-13402/"
7923,2405011-03302,"Szczygłowice Centrum Przesiadkowe",50.1886700000,18.6217100000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405011-03302/"
1584,2469011-14402,"Ligota Medyków",50.2278846900,18.9600360100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-14402/"
3330,2401042-04501,"Dobieszowice Kolonia Wesoła",50.3981027300,18.9867246100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-04501/"
4498,2463011-03301,"Chorzów Liceum Katolickie",50.2970773600,18.9651000200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-03301/"
3592,2463011-02301,"Chorzów Cmentarz",50.2864050200,18.9431488300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-02301/"
10499,2463011-03032,"Chorzów Hajducka",50.2893092300,18.9459061400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-03032/"
7212,2469011-39801,"Osiedle Tysiąclecia Piastów Przedszkole",50.2726789500,18.9863538500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-39801/"
3207,2478011-13502,"Zabrze Webera",50.2999972200,18.7630176500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-13502/"
6751,1213062-01213,"Babice ul. Śląska I",50.0517500000,19.2028490000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/1213062-01213/"
2022,2466011-10201,"Osiedle Kopernika Ogródki Działkowe nż",50.3158814700,18.6579785400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-10201/"
2721,2413041-04901,"Stare Tarnowice Janasa",50.4415627200,18.8189518200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-04901/"
587,2475011-01101,"Dańdówka Skrzyżowanie",50.2683175900,19.1765439300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-01101/"
2244,2401021-02802,"Piaski Poniatowskiego nż",50.3038211800,19.0835416300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401021-02802/"
3973,2405032-02102,"Przyszowice Kolejowa",50.2482408700,18.7356162000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405032-02102/"
424,2478011-08901,"Zabrze Chełmońskiego",50.3106939200,18.7732636900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-08901/"
285,2478011-00101,"Biskupice Brondera nż",50.3179627200,18.8111841400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-00101/"
8475,2475011-22201t,"Zagórze Osiedle Białostocka I",50.2928860100,19.1875688100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-22201t/"
7367,2474011-07302,"Siemianowice Budowlana 6-8 nż",50.2788466100,19.0459908200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-07302/"
2544,2478011-06702,"Rokitnica Andersa",50.3694106200,18.7859391900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-06702/"
10606,2469011-01901t,"Katowice Jordana",50.2517572500,19.0150856700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-01901t/"
6126,2477011-19501,"Wilkowyje Działki",50.1415171900,18.9553797000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-19501/"
2233,2476011-01701,"Piaśniki Szpital",50.3063563100,18.9124858100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2476011-01701/"
1174,2414031-03601,"Hołdunów Przejazd Kolejowy (ul. Lędzińska)",50.1409185600,19.1260546400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414031-03601/"
2861,2465011-13002,"Strzemieszyce Jamki",50.3155691400,19.2581167400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-13002/"
3455,2469011-27702,"Zarzecze Kościół",50.1842357300,18.9523386900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-27702/"
3649,2465011-01602,"Dąbrowa Górnicza Łącząca",50.3348671100,19.2003297500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-01602/"
10601,2469011-27502t,"Załęże Kolonia Mościckiego",50.2726076400,18.9647137900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-27502t/"
1964,2466011-06801,"Gliwice Teatr",50.2882284700,18.6602723300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-06801/"
6242,2477011-11502,"Tychy Elfów",50.1175922000,18.9916431600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-11502/"
8025,GR26801,"granica TYCH - BOJS (Barwna)",50.0843533279,19.0525803644,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR26801/"
7203,2469011-39301,"Ligota LIBERO",50.2241415300,18.9900054400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-39301/"
3889,2413062-02302,"Ożarowice Punkt Widokowy",50.4758537600,19.0492033700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413062-02302/"
3769,2401052-00802,"Zakamień Komorne nż",50.4528696800,19.1592383100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-00802/"
3906,2401052-02301,"Nowa Wieś",50.4444870800,19.0900909600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-02301/"
3892,2413062-02801,"Zendek Kościół",50.4970165600,19.0770497100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413062-02801/"
7193,2470011-11402,"Larysz Jaworowa",50.1941518100,19.1338753400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-11402/"
2760,2465011-11401,"Staszic Ziemby",50.3169734900,19.2177855700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-11401/"
5333,2470011-02606,"Ćmok Rondo (Partyzantów)",50.2343429200,19.1248631200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-02606/"
910,GR11701,"granica GLIW - ZBRO (Żerniki)",50.3298341359,18.7076754435,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR11701/"
4975,2469011-30202,"Dąbrówka Mała Zespół Szkół",50.2732689500,19.0624165500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-30202/"
5325,2463011-09401,"Chorzów Batory Niedźwiedziniec Cmentarz",50.2599914900,18.9413141900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-09401/"
1024,GR16501,"granica PYSK - ZBRO (Zawada)",50.3947198680,18.6552877035,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR16501/"
4434,2475011-10002t,"Porąbka Pekińska",50.2814896000,19.2251133700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-10002t/"
6477,2408011-01401,"Łaziska Średnie Sikorskiego",50.1345337500,18.8678130500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408011-01401/"
2768,2462011-10702,"Stolarzowice Kościuszki",50.3957226700,18.8169729700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-10702/"
11646,2462011-01502t,"Łagiewniki Gojny nż",50.3360245300,18.9229693600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-01502t/"
244,2401042-00102,"Bobrowniki 1 Maja",50.3797127800,18.9791581000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-00102/"
8646,2475011-22401t,"Zagórze Centrum Przesiadkowe",50.2940050000,19.1829203300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-22401t/"
3956,2412015-01902,"Przegędza Skrzyżowanie",50.1268457500,18.6532800000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2412015-01902/"
6265,2477011-05601,"Tychy Śródmieście",50.1099388600,18.9933383200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-05601/"
4641,2471011-00801,"Brzeziny Śląskie Stare Osiedle",50.3402803200,18.9641129700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-00801/"
3620,2466011-06601,"Gliwice Targowisko",50.3039685100,18.6913758500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-06601/"
1071,2401062-02501,"Gródków Klinkiernia",50.3728289800,19.1029018100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-02501/"
10473,2469011-41432,"Załęska Hałda Dobrego Urobku",50.2491027100,18.9832424900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-41432/"
6855,2477011-07802,"Tychy Lodowisko",50.1084045500,19.0003242700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-07802/"
11201,2462011-10102,"Rozbark Park Przemysłowy nż",50.3413385200,18.9551281900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-10102/"
347,2471011-00402,"Brzeziny Śląskie Harcerska",50.3383220000,18.9741673600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-00402/"
5541,2413092-05601,"Wieszowa Stacja Paliw",50.3746761100,18.7801548700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-05601/"
7265,2469011-31602,"Podlesie Piwonii",50.1762931800,18.9579868100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-31602/"
472,2478011-09102,"Zabrze Czołgistów",50.2930269700,18.7729203700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-09102/"
2843,2465011-04702,"Grabocin Krzyż",50.3044787400,19.2517316100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-04702/"
4673,2472011-02501t,"Chebzie Styczyńskiego",50.3013537300,18.8750652300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-02501t/"
2849,2465011-12502,"Strzemieszyce Krzyż",50.3067060700,19.3076992000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-12502/"
1943,2463011-03502,"Chorzów Łagiewnicka",50.3105089300,18.9411914300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-03502/"
625,2413092-04802,"Czekanów Droga do Świętoszowic nż",50.3539824300,18.7491201400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-04802/"
9786,2470011-10102,"Dziećkowice Długosza nż",50.1641065300,19.2331492600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-10102/"
4945,2401075-01402,"Gołuchowice nż",50.4408811200,19.2797683700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401075-01402/"
4367,2465011-04001,"Gołonóg Wiadukt S1",50.3306320000,19.2432236400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-04001/"
3905,2401052-02401,"Nowa Wieś Remiza",50.4364651600,19.0872692800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-02401/"
2625,2475011-11001,"Sielec Kąpielisko",50.2866726700,19.1442775700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-11001/"
3438,2401074-06101,"Siewierz Zamek",50.4651945500,19.2397749400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401074-06101/"
3429,2475011-17503,"Zagórze Zajezdnia",50.2905388200,19.2063009700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-17503/"
2512,2462011-01002,"Bytom Dom Pogrzebowy",50.3597883500,18.9206457100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-01002/"
4499,2463011-03302,"Chorzów Liceum Katolickie",50.2977901400,18.9627933200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-03302/"
950,GR02901,"granica BOBR - PSAR (Twardowice)",50.4083626404,19.0854431699,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR02901/"
4164,2470011-04502,"Krasowy Dąbrówki",50.1844140600,19.1335427500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-04502/"
2900,2401074-06301,"Sulików Rzeczna",50.4530113300,19.2519104800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401074-06301/"
6420,2477011-02202,"Jaroszowice Skrzyżowanie",50.1145720100,19.0589558800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-02202/"
6425,2477011-08802,"Tychy Turyńska",50.1098838200,19.0615308000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-08802/"
385,2474011-01102,"Bytków Watoły",50.3077994000,19.0034556100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-01102/"
334,2466011-01201,"Brzezinka Osiedle",50.3204398600,18.5838979400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-01201/"
5027,2401021-02502,"Piaski Handlowa nż",50.3158499500,19.1049611300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401021-02502/"
11585,2462011-13202t,"Szombierki Ratusz",50.3378873700,18.8898432200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-13202t/"
4505,GR07701,"granica CHOR - ŚWIĘ (Bałtycka)",50.2844244519,18.9351525919,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR07701/"
3629,2413041-00901,"Tarnowskie Góry Sienkiewicza",50.4495977400,18.8606090900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-00901/"
11621,2476011-02302t,"Świętochłowice Polna",50.2956896000,18.9166347200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2476011-02302t/"
490,2401062-00601,"Dąbie Chrobakowe 10 nż",50.3939854200,19.1525924200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-00601/"
10753,2408031-03101,"Zgoń Świerkowa nż",50.0776057300,18.8250994400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408031-03101/"
2449,2466011-12101,"Przyszówka Kaplica",50.3384249200,18.6400866500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-12101/"
5449,2401011-01301,"Będzin Małachowskiego",50.3241895500,19.1330921400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-01301/"
311,2470011-01701,"Brzęczkowice Kościół",50.2225815600,19.1535949400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-01701/"
501,2401062-01202,"Dąbie Kościół",50.4102952700,19.1367030100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-01202/"
2063,2475011-13001t,"Sosnowiec Osiedle Piastów",50.2796590300,19.1119348700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-13001t/"
5972,2413092-07801,"Wilkowice Straż Pożarna",50.4374227700,18.7505348700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-07801/"
8110,2469011-39902,"Załęże PKP",50.2650943100,18.9842402700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-39902/"
946,GR11902,"granica IMIE - MYSŁ (Dziećkowice)",50.1587097986,19.2353179052,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR11902/"
6866,2469011-34301t,"Załęże Kościół",50.2642548600,19.0003442500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-34301t/"
5067,2465011-06201,"Park Zielona Promenada",50.3384527100,19.1839253600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-06201/"
1498,2470011-05002,"Krasowy Kościół",50.1838507200,19.1428768400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-05002/"
204,2478011-01302,"Biskupice Trębacka",50.3208787300,18.8264348500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-01302/"
6129,2477011-19101,"Wilkowyje Wąska",50.1444370000,18.9560660000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-19101/"
665,2471011-01402,"Dąbrówka Wielka Rozalki nż",50.3403522100,19.0137660200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-01402/"
6488,2408011-01802,"Łaziska Średnie Kopalniana",50.1472047700,18.8711474000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408011-01802/"
3698,2469011-00803,"Katowice Piotra Skargi",50.2620011400,19.0184008800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-00803/"
55,2405042-01301,"Żernica Skrzyżowanie",50.2478975400,18.6167883600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405042-01301/"
5924,2405075-02501,"Pisarzowice Grabów",50.4395975500,18.5308503800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405075-02501/"
2532,2401042-03001,"Rogoźnik Szkoła",50.3890329400,19.0416502700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-03001/"
2896,2462011-12201,"Sucha Góra Dolomity nż",50.4106713200,18.8682568000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12201/"
11545,2462011-00302t,"Bobrek Ratusz",50.3371167100,18.8693129800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-00302t/"
6109,2477011-11002,"Tychy Park Niedźwiadków",50.1216371600,18.9863645800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-11002/"
2071,2471011-02902,"Osiedle Powstańców Pawilon Handlowy",50.3638775500,18.9991104300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-02902/"
6254,2477011-07102,"Tychy Hale Targowe",50.1079806000,18.9845406800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-07102/"
3367,2465011-17702,"Pogoria I Żeglarska nż",50.3544342300,19.2477749800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-17702/"
1061,2401062-02001,"Góra Siewierska Kościuszki nż",50.3979340700,19.0724014300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-02001/"
8290,2408021-00105,"Mikołów Dworzec",50.1720435500,18.9001295000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-00105/"
2436,2466011-12501,"Przyszówka Zygmuntowska nż",50.3311155300,18.6427006800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-12501/"
4138,2466011-19502,"Łabędy Magazyny nż",50.3678457900,18.6126327800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-19502/"
5714,2401011-10802,"Łagisza Energetyczna nż",50.3503324400,19.1600275000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-10802/"
8400,2466011-23908,"Gliwice Centrum Przesiadkowe",50.3025517000,18.6771789100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-23908/"
1286,2475011-02802,"Kazimierz Górniczy Armii Krajowej",50.2912651100,19.2532980200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-02802/"
6416,2477011-17001,"Urbanowice Sklep",50.1085833700,19.0407812300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-17001/"
2304,2478011-11702,"Zabrze Plac Słowiański",50.3057875600,18.7620031600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-11702/"
904,GR10201,"granica GIER - GLIW (Przyszowice)",50.2598628062,18.7255946075,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR10201/"
2574,2472011-12101,"Ruda Południowa",50.2998749600,18.8521275600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-12101/"
6752,1213011-00414,"Oświęcim Niwa",50.0447244000,19.2099535200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/1213011-00414/"
4136,2466011-19402,"Łabędy Oświęcimska nż",50.3656763600,18.6217952100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-19402/"
3381,2465011-18402,"Ząbkowice Szosowa",50.3790216500,19.2796051200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-18402/"
1187,2401081-01802,"Sławków Owocowa",50.2932728900,19.3664664000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401081-01802/"
1333,2478011-02501,"Kończyce Cmentarz",50.2796524700,18.7970066000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-02501/"
2153,2466011-11702,"Ostropa Kolonia Leśna nż",50.2708693300,18.5672907800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-11702/"
7605,2405021-03601,"Pyskowice Rossmann",50.4098330000,18.6221960000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405021-03601/"
2028,2478011-05501,"Osiedle Kopernika Bruno",50.3249909700,18.7735044700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-05501/"
1914,2474011-04101,"Siemianowice Strzelnica nż",50.3164459700,19.0231323000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-04101/"
231,2401042-00702,"Bobrowniki Słowackiego nż",50.3810019200,19.0058004800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-00702/"
5136,2470011-04102,"Kosztowy Kosztowska nż",50.1778872300,19.1645490900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-04102/"
5503,2465011-14202,"Strzemieszyce Zakawie Kapliczka",50.3114860000,19.3359910000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-14202/"
1351,2472011-06701,"Kochłowice Szkoła",50.2512251800,18.9127278300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-06701/"
1421,2414052-01602,"Kopciowice Ludowa",50.0996127400,19.2020356400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414052-01602/"
8633,GR19302,"granica MYSŁ - JAWO (S1)",50.2139034710,19.1689881987,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR19302/"
2771,2462011-10801,"Stolarzowice Plac Jana",50.3998671900,18.8135719200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-10801/"
2360,2475011-08702t,"Pogoń Kościół",50.2907373100,19.1334032800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-08702t/"
9057,2469011-11501,"Kolonia Amandy nż",50.2458469600,19.0605406000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-11501/"
8823,2465011-24001,"Gołonóg Wzgórze Sanktuarium św. Antoniego",50.3372800000,19.2337990000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-24001/"
11540,2478011-00801t,"Biskupice Młyńska",50.3180735400,18.8166026200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-00801t/"
5199,2474011-05902,"Siemianowice Budowlana nż",50.2802870700,19.0447938200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-05902/"
11240,2462011-05001,"Bytom Urząd Miejski",50.3489038700,18.9120459300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-05001/"
11086,2469011-02001,"Katowice Jagiellońska",50.2540580900,19.0236902000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-02001/"
2538,2413031-01502,"Rojca Muzeum Chleba nż",50.3808993000,18.9031684300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413031-01502/"
3687,2469011-00105,"Katowice Dworzec",50.2584039000,19.0184900000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-00105/"
3713,2413092-08102,"Księży Las",50.4396091300,18.6985467200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-08102/"
1050,2401011-05602,"Grodziec Wojska Polskiego nż",50.3555826300,19.0961327700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-05602/"
4077,2401021-00302,"Czeladź Grodziecka nż",50.3291457800,19.0823554700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401021-00302/"
59,2466011-18301,"Żerniki Rogozińskiego",50.3246347800,18.7030374700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-18301/"
3532,2472011-05601,"Kochłowice Kopalnia Nowy Wirek",50.2721235100,18.9090955000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-05601/"
11571,2462011-11302t,"Stroszek Osiedle",50.3980244900,18.8768124300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-11302t/"
469,2413092-04901,"Czekanów",50.3477194600,18.7347090000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-04901/"
8098,GR04701t,"granica BYTO - ZABR (BobrekT)",50.3295623560,18.8627032556,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR04701t/"
